Radiant_Temp,Humidity,Air_Velocity,Optimal_Air_Temp,Min_Abs_PMV
26.0,90,0.4,24.5,0.043404171119953955
26.0,90,0.5,24.5,0.037900989464632204
26.0,90,0.6000000000000001,25.0,0.03848415590380917
26.0,90,0.7000000000000001,25.0,0.013593900293360078
26.0,90,0.8,25.0,0.0586879341486382
26.0,90,0.9,25.5,0.05732878180056887
26.0,90,1.0,25.5,0.02012116953499209
26.0,90,1.1,30.0,5.198570246095343
26.0,90,1.2000000000000002,24.0,14.907622437846566
26.0,90,1.3,,inf
26.0,90,1.4000000000000001,,inf
26.0,90,1.5,,inf
26.0,90,1.6,,inf
26.5,10,0.0,25.0,0.008950148702576117
26.5,10,0.1,25.5,0.0042822092202360685
26.5,10,0.2,26.5,0.007101343023228297
26.5,10,0.30000000000000004,27.0,0.005076164837635847
26.5,10,0.4,27.5,0.03999055470534463
26.5,10,0.5,27.5,0.004368459463382006
26.5,10,0.6000000000000001,27.5,0.04070219232331358
26.5,10,0.7000000000000001,28.0,0.0543209028065102
26.5,10,0.8,28.0,0.0316995849133554
26.5,10,0.9,28.0,0.011466523081249855
26.5,10,1.0,28.0,0.018970368051241457
26.5,10,1.1,15.0,8.777992194942723
26.5,10,1.2000000000000002,18.0,17.412280983164372
26.5,10,1.3,,inf
26.5,10,1.4000000000000001,,inf
26.5,10,1.5,,inf
26.5,10,1.6,,inf
26.5,15,0.0,25.0,0.03723332369530997
26.5,15,0.1,25.0,0.021172018676026874
26.5,15,0.2,26.5,0.043372833899026374
26.5,15,0.30000000000000004,27.0,0.046903420320472636
26.5,15,0.4,27.0,0.017425901529163935
26.5,15,0.5,27.5,0.049155492222532855
26.5,15,0.6000000000000001,27.5,0.012821759362601543
26.5,15,0.7000000000000001,27.5,0.018245194952566914
26.5,15,0.8,27.5,0.044869039403053854
26.5,15,0.9,28.0,0.06657464376759227
26.5,15,1.0,28.0,0.03613775263510095
26.5,15,1.1,15.0,8.753129728283055
26.5,15,1.2000000000000002,18.0,17.382189802502236
26.5,15,1.3,,inf
26.5,15,1.4000000000000001,,inf
26.5,15,1.5,,inf
26.5,15,1.6,,inf
26.5,20,0.0,24.5,0.00293580994686365
26.5,20,0.1,25.0,0.025011453721859214
26.5,20,0.2,26.0,0.0012678392625863333
26.5,20,0.30000000000000004,26.5,0.005120572076728579
26.5,20,0.4,27.0,0.03455368362894481
26.5,20,0.5,27.0,0.01641918806373219
26.5,20,0.6000000000000001,27.0,0.05820075590610732
26.5,20,0.7000000000000001,27.5,0.035278756733347155
26.5,20,0.8,27.5,0.008654912282860219
26.5,20,0.9,27.5,0.014899559590947105
26.5,20,1.0,27.5,0.046732678650466104
26.5,20,1.1,15.0,8.72826726162339
26.5,20,1.2000000000000002,18.0,17.3520986218401
26.5,20,1.3,,inf
26.5,20,1.4000000000000001,,inf
26.5,20,1.5,,inf
26.5,20,1.6,,inf
26.5,25,0.0,24.0,0.03487008026870887
26.5,25,0.1,24.5,0.004473341746150619
26.5,25,0.2,25.5,0.04355437600326751
26.5,25,0.30000000000000004,26.5,0.04535360484552557
26.5,25,0.4,26.5,0.027356516558548063
26.5,25,0.5,27.0,0.035560397094376556
26.5,25,0.6000000000000001,27.0,0.006221170747998573
26.5,25,0.7000000000000001,27.0,0.04174747127447871
26.5,25,0.8,27.5,0.06217886396877482
26.5,25,0.9,27.5,0.03862439209496749
26.5,25,1.0,27.5,0.006791273035448492
26.5,25,1.1,15.0,8.703404794963724
26.5,25,1.2000000000000002,18.0,17.322007441177963
26.5,25,1.3,,inf
26.5,25,1.4000000000000001,,inf
26.5,25,1.5,,inf
26.5,25,1.6,,inf
26.5,30,0.0,24.0,0.008632869357145691
26.5,30,0.1,24.0,0.03649273947374148
26.5,30,0.2,25.5,0.004022553511802289
26.5,30,0.30000000000000004,26.0,0.011007470943465216
26.5,30,0.4,26.5,0.023117660363706084
26.5,30,0.5,26.5,0.03447308329322937
26.5,30,0.6000000000000001,27.0,0.045758414410109645
26.5,30,0.7000000000000001,27.0,0.01023211388362951
26.5,30,0.8,27.0,0.020555106835840307
26.5,30,0.9,27.0,0.04781638132658885
26.5,30,1.0,27.5,0.06031522472136256
26.5,30,1.1,15.0,8.67854232830406
26.5,30,1.2000000000000002,18.0,17.291916260515823
26.5,30,1.3,,inf
26.5,30,1.4000000000000001,,inf
26.5,30,1.5,,inf
26.5,30,1.6,,inf
26.5,35,0.0,23.5,0.033807307270431054
26.5,35,0.1,24.0,0.007010210152113083
26.5,35,0.2,25.0,0.044875587059012616
26.5,35,0.30000000000000004,26.0,0.037999426069591793
26.5,35,0.4,26.0,0.04309730601598566
26.5,35,0.5,26.5,0.016001093629025298
26.5,35,0.6000000000000001,26.5,0.031231814771439437
26.5,35,0.7000000000000001,27.0,0.062211699041738254
26.5,35,0.8,27.0,0.03142447832226844
26.5,35,0.9,27.0,0.004163203831519893
26.5,35,1.0,27.0,0.028953727290565567
26.5,35,1.1,15.0,8.653679861644394
26.5,35,1.2000000000000002,18.0,17.261825079853686
26.5,35,1.3,,inf
26.5,35,1.4000000000000001,,inf
26.5,35,1.5,,inf
26.5,35,1.6,,inf
26.5,40,0.0,23.5,0.008407040592106793
26.5,40,0.1,23.5,0.028732888825181387
26.5,40,0.2,25.0,0.0013078853388739996
26.5,40,0.30000000000000004,25.5,0.022514633384141346
26.5,40,0.4,26.0,0.0059095909970718775
26.5,40,0.5,26.0,0.05830304875566296
26.5,40,0.6000000000000001,26.5,0.019242362150815238
26.5,40,0.7000000000000001,26.5,0.020907170941387738
26.5,40,0.8,26.5,0.05586603124613939
26.5,40,0.9,27.0,0.056142788989628115
26.5,40,1.0,27.0,0.023025857867542653
26.5,40,1.1,15.0,8.628817394984729
26.5,40,1.2000000000000002,18.0,17.23173389919155
26.5,40,1.3,,inf
26.5,40,1.4000000000000001,,inf
26.5,40,1.5,,inf
26.5,40,1.6,,inf
26.5,45,0.0,23.0,0.03844890880221224
26.5,45,0.1,23.5,0.013481459037356988
26.5,45,0.2,25.0,0.04749135773676009
26.5,45,0.30000000000000004,25.5,0.025062296130927926
26.5,45,0.4,26.0,0.05491648801012889
26.5,45,0.5,26.0,0.00929615174260595
26.5,45,0.6000000000000001,26.0,0.06198387861252116
26.5,45,0.7000000000000001,26.5,0.029567005980865882
26.5,45,0.8,26.5,0.005391854323885769
26.5,45,0.9,26.5,0.03581397226736359
26.5,45,1.0,26.5,0.0708345213152768
26.5,45,1.1,15.0,8.603954928325063
26.5,45,1.2000000000000002,18.0,17.201642718529413
26.5,45,1.3,,inf
26.5,45,1.4000000000000001,,inf
26.5,45,1.5,,inf
26.5,45,1.6,,inf
26.5,50,0.0,23.0,0.0025102751365331083
26.5,50,0.1,23.0,0.025821902454286026
26.5,50,0.2,24.5,0.00666500033705616
26.5,50,0.30000000000000004,25.0,0.0394262196279085
26.5,50,0.4,25.5,0.016849917716445565
26.5,50,0.5,26.0,0.03971074527045159
26.5,50,0.6000000000000001,26.0,0.01297698159946362
26.5,50,0.7000000000000001,26.0,0.05775230415265957
26.5,50,0.8,26.5,0.045082322598368904
26.5,50,0.9,26.5,0.014660204654891082
26.5,50,1.0,26.5,0.020360344393022124
26.5,50,1.1,15.0,8.579092461665397
26.5,50,1.2000000000000002,18.0,17.171551537867277
26.5,50,1.3,,inf
26.5,50,1.4000000000000001,,inf
26.5,50,1.5,,inf
26.5,50,1.6,,inf
26.5,55,0.0,23.0,0.04346945907527898
26.5,55,0.1,23.0,0.015137281484459846
26.5,55,0.2,24.5,0.038160737015018535
26.5,55,0.30000000000000004,25.0,0.006757252769978113
26.5,55,0.4,25.5,0.03072701179862476
26.5,55,0.5,25.5,0.04011155713414833
26.5,55,0.6000000000000001,26.0,0.036029915413592864
26.5,55,0.7000000000000001,26.0,0.008745407139603088
26.5,55,0.8,26.0,0.04770240113223899
26.5,55,0.9,26.5,0.06513438157714575
26.5,55,1.0,26.5,0.030113832529232547
26.5,55,1.1,15.0,8.554229995005732
26.5,55,1.2000000000000002,18.0,17.14146035720514
26.5,55,1.3,,inf
26.5,55,1.4000000000000001,,inf
26.5,55,1.5,,inf
26.5,55,1.6,,inf
26.5,60,0.0,22.5,0.00888569775200128
26.5,60,0.1,22.5,0.027567983918811385
26.5,60,0.2,24.0,0.019691082294223228
26.5,60,0.30000000000000004,25.0,0.052940725167864196
26.5,60,0.4,25.0,0.044946619824405176
26.5,60,0.5,25.5,0.007465372380920412
26.5,60,0.6000000000000001,25.5,0.050680624785569506
26.5,60,0.7000000000000001,26.0,0.040261489873453925
26.5,60,0.8,26.0,0.0013044958808180228
26.5,60,0.9,26.0,0.03283163984350919
26.5,60,1.0,26.0,0.06959001882676863
26.5,60,1.1,15.0,8.529367528346066
26.5,60,1.2000000000000002,18.0,17.111369176543
26.5,60,1.3,,inf
26.5,60,1.4000000000000001,,inf
26.5,60,1.5,,inf
26.5,60,1.6,,inf
26.5,65,0.0,22.5,0.030851025051403545
26.5,65,0.1,22.5,0.012168738884593439
26.5,65,0.2,24.0,0.023811867331631337
26.5,65,0.30000000000000004,24.5,0.016706903955509216
26.5,65,0.4,25.0,0.001236852573480381
26.5,65,0.5,25.5,0.05504230189599021
26.5,65,0.6000000000000001,25.5,0.003103695270499709
26.5,65,0.7000000000000001,25.5,0.052507350148930675
26.5,65,0.8,26.0,0.05031139289387556
26.5,65,0.9,26.0,0.016175257169548346
26.5,65,1.0,26.0,0.020583121813711087
26.5,65,1.1,15.0,8.5045050616864
26.5,65,1.2000000000000002,18.0,17.081277995880864
26.5,65,1.3,,inf
26.5,65,1.4000000000000001,,inf
26.5,65,1.5,,inf
26.5,65,1.6,,inf
26.5,70,0.0,22.0,0.025432623736450208
26.5,70,0.1,22.0,0.03378738579626435
26.5,70,0.2,23.5,0.03757134970797547
26.5,70,0.30000000000000004,24.5,0.028118833396565478
26.5,70,0.4,25.0,0.047420324971366466
26.5,70,0.5,25.0,0.03004821447332687
26.5,70,0.6000000000000001,25.5,0.04447323424456956
26.5,70,0.7000000000000001,25.5,0.0049304206338614065
26.5,70,0.8,25.5,0.047887507414488606
26.5,70,0.9,26.0,0.06518215418260535
26.5,70,1.0,26.0,0.028423775199345924
26.5,70,1.1,15.0,8.479642595026736
26.5,70,1.2000000000000002,18.0,17.051186815218728
26.5,70,1.3,,inf
26.5,70,1.4000000000000001,,inf
26.5,70,1.5,,inf
26.5,70,1.6,,inf
26.5,75,0.0,22.0,0.013113618581098375
26.5,75,0.1,22.0,0.004758856521284231
26.5,75,0.2,23.5,0.0046429981545629126
26.5,75,0.30000000000000004,24.0,0.045127476913694974
26.5,75,0.4,24.5,0.03334675626103147
26.5,75,0.5,25.0,0.01613525792455974
26.5,75,0.6000000000000001,25.0,0.047472436764691484
26.5,75,0.7000000000000001,25.5,0.04264650888120786
26.5,75,0.8,25.5,0.0003105778994193372
26.5,75,0.9,25.5,0.03779004890707308
26.5,75,1.0,25.5,0.07684171207529258
26.5,75,1.1,15.0,8.45478012836707
26.5,75,1.2000000000000002,18.0,17.02109563455659
26.5,75,1.3,,inf
26.5,75,1.4000000000000001,,inf
26.5,75,1.5,,inf
26.5,75,1.6,,inf
26.5,80,0.0,21.5,0.04696678315623216
26.5,80,0.1,22.0,0.043305098838832816
26.5,80,0.2,23.5,0.04685734601710076
26.5,80,0.30000000000000004,24.0,0.0016245272878398812
26.5,80,0.4,24.5,0.011478981091043219
26.5,80,0.5,25.0,0.0623187303224453
26.5,80,0.6000000000000001,25.0,0.0012889643668059232
26.5,80,0.7000000000000001,25.0,0.05532348180271894
26.5,80,0.8,25.5,0.04726635161564967
26.5,80,0.9,25.5,0.009786880607996188
26.5,80,1.0,25.5,0.02926478256022331
26.5,80,1.1,15.0,8.429917661707405
26.5,80,1.2000000000000002,18.0,16.991004453894455
26.5,80,1.3,,inf
26.5,80,1.4000000000000001,,inf
26.5,80,1.5,,inf
26.5,80,1.6,,inf
26.5,85,0.0,21.5,0.009579750061304617
26.5,85,0.1,21.5,0.009571786240479238
26.5,85,0.2,23.0,0.019153486850172895
26.5,85,0.30000000000000004,24.0,0.04187842233801363
26.5,85,0.4,24.5,0.05630471844311739
26.5,85,0.5,24.5,0.02779784042016358
26.5,85,0.6000000000000001,25.0,0.044894508031080166
26.5,85,0.7000000000000001,25.0,0.009140009404832854
26.5,85,0.8,25.0,0.05592885251419875
26.5,85,0.9,25.5,0.057363810123065455
26.5,85,1.0,25.5,0.01831214695484596
26.5,85,1.1,15.0,8.405055195047739
26.5,85,1.2000000000000002,18.0,16.96091327323232
26.5,85,1.3,,inf
26.5,85,1.4000000000000001,,inf
26.5,85,1.5,,inf
26.5,85,1.6,,inf
26.5,90,0.0,21.5,0.027807283033622923
26.5,90,0.1,21.5,0.027815246854448302
26.5,90,0.2,23.0,0.02180569708857324
26.5,90,0.30000000000000004,23.5,0.03609339122507816
26.5,90,0.4,24.0,0.029319707749939403
26.5,90,0.5,24.5,0.017027896931911115
26.5,90,0.6000000000000001,24.5,0.05204489929620701
26.5,90,0.7000000000000001,25.0,0.03704346299305323
26.5,90,0.8,25.0,0.009745380116312662
26.5,90,0.9,25.0,0.051108817043366395
26.5,90,1.0,25.5,0.06588907646991575
26.5,90,1.1,15.0,8.380192728388074
26.5,90,1.2000000000000002,18.0,16.930822092570182
26.5,90,1.3,,inf
26.5,90,1.4000000000000001,,inf
26.5,90,1.5,,inf
26.5,90,1.6,,inf
27.0,10,0.0,24.5,0.015798788996005057
27.0,10,0.1,25.0,0.006492197385963401
27.0,10,0.2,26.0,0.030406225918386254
27.0,10,0.30000000000000004,26.5,0.04464581301713713
27.0,10,0.4,27.0,0.011561526680377932
27.0,10,0.5,27.5,0.05064308795954989
27.0,10,0.6000000000000001,27.5,0.01199907487183018
27.0,10,0.7000000000000001,27.5,0.021028546244020903
27.0,10,0.8,27.5,0.04934876327194578
27.0,10,0.9,28.0,0.05917741834946644
27.0,10,1.0,28.0,0.026467278918129448
27.0,10,1.1,32.0,2.3331168651342056
27.0,10,1.2000000000000002,18.0,2.1691118589717213
27.0,10,1.3,,inf
27.0,10,1.4000000000000001,,inf
27.0,10,1.5,,inf
27.0,10,1.6,,inf
27.0,15,0.0,24.5,0.029026948356069636
27.0,15,0.1,24.5,0.020244980231309235
27.0,15,0.2,26.0,0.018600671094670757
27.0,15,0.30000000000000004,26.5,0.005828363905117539
27.0,15,0.4,27.0,0.04041805847773081
27.0,15,0.5,27.0,0.013357543967558257
27.0,15,0.6000000000000001,27.0,0.05745037038733992
27.0,15,0.7000000000000001,27.5,0.03249540544189422
27.0,15,0.8,27.5,0.004175188413968818
27.0,15,0.9,27.5,0.020872019798608307
27.0,15,1.0,27.5,0.05469099617402511
27.0,15,1.1,32.0,2.263796378381066
27.0,15,1.2000000000000002,18.0,2.139020678309808
27.0,15,1.3,,inf
27.0,15,1.4000000000000001,,inf
27.0,15,1.5,,inf
27.0,15,1.6,,inf
27.0,20,0.0,24.0,0.0078032117141954545
27.0,20,0.1,24.5,0.02458075712076493
27.0,20,0.2,25.5,0.0248312916716059
27.0,20,0.30000000000000004,26.0,0.04756615618065014
27.0,20,0.4,26.5,0.0199557830376268
27.0,20,0.5,27.0,0.03862204119055049
27.0,20,0.6000000000000001,27.0,0.00547078522923117
27.0,20,0.7000000000000001,27.0,0.04311750455983838
27.0,20,0.8,27.5,0.05769914009988289
27.0,20,0.9,27.5,0.032651931887305766
27.0,20,1.0,27.5,0.0011670444881110415
27.0,20,1.1,32.0,2.1944758916279277
27.0,20,1.2000000000000002,18.0,2.108929497647625
27.0,20,1.3,,inf
27.0,20,1.4000000000000001,,inf
27.0,20,1.5,,inf
27.0,20,1.6,,inf
27.0,25,0.0,24.0,0.03569973791165911
27.0,25,0.1,24.0,0.006083692398235493
27.0,25,0.2,25.5,0.02274563784346337
27.0,25,0.30000000000000004,26.0,0.0014407408324068694
27.0,25,0.4,26.5,0.03051839388462735
27.0,25,0.5,26.5,0.02987634207866497
27.0,25,0.6000000000000001,27.0,0.046508799928877576
27.0,25,0.7000000000000001,27.0,0.008862080598270369
27.0,25,0.8,27.0,0.023463828181530744
27.0,25,0.9,27.0,0.05222611173944971
27.0,25,1.0,27.5,0.05235690719780356
27.0,25,1.1,32.0,2.1251554048747887
27.0,25,1.2000000000000002,18.0,2.078838316985442
27.0,25,1.3,,inf
27.0,25,1.4000000000000001,,inf
27.0,25,1.5,,inf
27.0,25,1.6,,inf
27.0,30,0.0,23.5,0.005774689351522007
27.0,30,0.1,24.0,0.037419257227619074
27.0,30,0.2,25.0,0.0247262023433729
27.0,30,0.30000000000000004,26.0,0.05044763784546388
27.0,30,0.4,26.0,0.03419833993462174
27.0,30,0.5,26.5,0.020597834843589177
27.0,30,0.6000000000000001,26.5,0.02894732426807368
27.0,30,0.7000000000000001,27.0,0.06084166575637859
27.0,30,0.8,27.0,0.028515756976577475
27.0,30,0.9,27.0,0.0002465265813414892
27.0,30,1.0,27.0,0.03525113846765616
27.0,30,1.1,32.0,2.0558349181216506
27.0,30,1.2000000000000002,18.0,2.0487471363232594
27.0,30,1.3,,inf
27.0,30,1.4000000000000001,,inf
27.0,30,1.5,,inf
27.0,30,1.6,,inf
27.0,35,0.0,23.5,0.03643965851101637
27.0,35,0.1,23.5,0.0029969332290655484
27.0,35,0.2,25.0,0.02145727005451266
27.0,35,0.30000000000000004,25.5,0.008604448846403068
27.0,35,0.4,26.0,0.014808557078435265
27.0,35,0.5,26.0,0.05220933202173932
27.0,35,0.6000000000000001,26.5,0.021526852654180993
27.0,35,0.7000000000000001,26.5,0.020584376245776855
27.0,35,0.8,26.5,0.057245786957452874
27.0,35,0.9,27.0,0.05173305857676726
27.0,35,1.0,27.0,0.016728446690452585
27.0,35,1.1,32.0,1.9865144313685115
27.0,35,1.2000000000000002,18.0,2.018655955661077
27.0,35,1.3,,inf
27.0,35,1.4000000000000001,,inf
27.0,35,1.5,,inf
27.0,35,1.6,,inf
27.0,40,0.0,23.0,0.009462756593776718
27.0,40,0.1,23.0,0.033763914460473436
27.0,40,0.2,24.5,0.029950763399964428
27.0,40,0.30000000000000004,25.5,0.0389724806686662
27.0,40,0.4,25.5,0.0540669587265099
27.0,40,0.5,26.0,0.0032024350086817884
27.0,40,0.6000000000000001,26.0,0.05820341772482337
27.0,40,0.7000000000000001,26.5,0.029889800676477816
27.0,40,0.8,26.5,0.006771610035198203
27.0,40,0.9,26.5,0.03868520784345703
27.0,40,1.0,27.0,0.06870803184856081
27.0,40,1.1,32.0,1.917193944615373
27.0,40,1.2000000000000002,18.0,1.9885647749988937
27.0,40,1.3,,inf
27.0,40,1.4000000000000001,,inf
27.0,40,1.5,,inf
27.0,40,1.6,,inf
27.0,45,0.0,23.0,0.03149642734496915
27.0,45,0.1,23.0,0.007195269478272435
27.0,45,0.2,24.5,0.01487497395210974
27.0,45,0.30000000000000004,25.0,0.02409056345246098
27.0,45,0.4,25.5,0.006490029211440628
27.0,45,0.5,26.0,0.04580446200437522
27.0,45,0.6000000000000001,26.0,0.009196520711766357
27.0,45,0.7000000000000001,26.0,0.05593459011783576
27.0,45,0.8,26.5,0.04370256688705542
27.0,45,0.9,26.5,0.01178896907879659
27.0,45,1.0,26.5,0.025046746047900657
27.0,45,1.1,32.0,1.8478734578622342
27.0,45,1.2000000000000002,18.0,1.9584735943369804
27.0,45,1.3,,inf
27.0,45,1.4000000000000001,,inf
27.0,45,1.5,,inf
27.0,45,1.6,,inf
27.0,50,0.0,22.5,0.018702338396925026
27.0,50,0.1,22.5,0.03303287495823609
27.0,50,0.2,24.0,0.04029840418417841
27.0,50,0.30000000000000004,25.0,0.02209290894542458
27.0,50,0.4,25.5,0.041086900303628646
27.0,50,0.5,25.5,0.03255817087572346
27.0,50,0.6000000000000001,26.0,0.03981037630129118
27.0,50,0.7000000000000001,26.0,0.006927693104778227
27.0,50,0.8,26.0,0.04758826324827116
27.0,50,0.9,26.5,0.06226314600105126
27.0,50,1.0,26.5,0.025427430874354017
27.0,50,1.1,32.0,1.7785529711090953
27.0,50,1.2000000000000002,18.0,1.9283824136747976
27.0,50,1.3,,inf
27.0,50,1.4000000000000001,,inf
27.0,50,1.5,,inf
27.0,50,1.6,,inf
27.0,55,0.0,22.5,0.021034384406478746
27.0,55,0.1,22.5,0.006703847845167679
27.0,55,0.2,24.0,0.0032045454416761553
27.0,55,0.30000000000000004,24.5,0.044807226429906
27.0,55,0.4,25.0,0.033162316947975806
27.0,55,0.5,25.5,0.015018758639346862
27.0,55,0.6000000000000001,25.5,0.04544151177434864
27.0,55,0.7000000000000001,26.0,0.04207920390827826
27.0,55,0.8,26.0,0.0014186337647853283
27.0,55,0.9,26.0,0.03421726298422877
27.0,55,1.0,26.0,0.07271372513689078
27.0,55,1.1,32.0,1.7092324843559572
27.0,55,1.2000000000000002,18.0,1.8982912330126147
27.0,55,1.3,,inf
27.0,55,1.4000000000000001,,inf
27.0,55,1.5,,inf
27.0,55,1.6,,inf
27.0,60,0.0,22.0,0.03313534715835465
27.0,60,0.1,22.0,0.03684107028921426
27.0,60,0.2,24.0,0.04670749506753072
27.0,60,0.30000000000000004,24.5,1.851092216817148e-05
27.0,60,0.4,25.0,0.013021155449910282
27.0,60,0.5,25.5,0.0625956881544156
27.0,60,0.6000000000000001,25.5,0.002135417740720109
27.0,60,0.7000000000000001,25.5,0.049232040337551325
27.0,60,0.8,26.0,0.05042553077784234
27.0,60,0.9,26.0,0.01478963402882824
27.0,60,1.0,26.0,0.023706828123833772
27.0,60,1.1,32.0,1.6399119976028185
27.0,60,1.2000000000000002,18.0,1.868200052350432
27.0,60,1.3,,inf
27.0,60,1.4000000000000001,,inf
27.0,60,1.5,,inf
27.0,60,1.6,,inf
27.0,65,0.0,22.0,0.005410895159193932
27.0,65,0.1,22.0,0.0017051720283343256
27.0,65,0.2,23.5,0.013354243363161527
27.0,65,0.30000000000000004,24.5,0.04484424827424287
27.0,65,0.4,25.0,0.05920462784779584
27.0,65,0.5,25.0,0.021071662954710753
27.0,65,0.6000000000000001,25.5,0.04971234725578991
27.0,65,0.7000000000000001,25.5,0.001655110822481268
27.0,65,0.8,25.5,0.04631677916850794
27.0,65,0.9,26.0,0.06379653104188604
27.0,65,1.0,26.0,0.025300068889223766
27.0,65,1.1,32.0,1.5705915108496795
27.0,65,1.2000000000000002,18.0,1.8381088716882492
27.0,65,1.3,,inf
27.0,65,1.4000000000000001,,inf
27.0,65,1.5,,inf
27.0,65,1.6,,inf
27.0,70,0.0,22.0,0.043957137476741986
27.0,70,0.1,22.0,0.040251414345882384
27.0,70,0.2,23.5,0.02886010449937685
27.0,70,0.30000000000000004,24.0,0.02704724163642369
27.0,70,0.4,24.5,0.02017375870746962
27.0,70,0.5,25.0,0.025111809443175596
27.0,70,0.6000000000000001,25.0,0.040811187469561964
27.0,70,0.7000000000000001,25.5,0.045921818692588004
27.0,70,0.8,25.5,0.0012601503465613276
27.0,70,0.9,25.5,0.03771263384857753
27.0,70,1.0,26.0,0.07430696590228078
27.0,70,1.1,32.0,1.5012710240965408
27.0,70,1.2000000000000002,18.0,1.8080176910260664
27.0,70,1.3,,inf
27.0,70,1.4000000000000001,,inf
27.0,70,1.5,,inf
27.0,70,1.6,,inf
27.0,75,0.0,21.5,0.015216188456130129
27.0,75,0.1,21.5,0.015210646089443032
27.0,75,0.2,23.0,0.034607512617002616
27.0,75,0.30000000000000004,24.0,0.016455707989430347
27.0,75,0.4,24.5,0.02465197864460402
27.0,75,0.5,24.5,0.06225957723711604
27.0,75,0.6000000000000001,25.0,0.005372284928324647
27.0,75,0.7000000000000001,25.0,0.050627096813447285
27.0,75,0.8,25.5,0.0488370798616306
27.0,75,0.9,25.5,0.009864295666491737
27.0,75,1.0,25.5,0.030872411261584982
27.0,75,1.1,32.0,1.4319505373434027
27.0,75,1.2000000000000002,18.0,1.777926510364153
27.0,75,1.3,,inf
27.0,75,1.4000000000000001,,inf
27.0,75,1.5,,inf
27.0,75,1.6,,inf
27.0,80,0.0,21.5,0.022170844638797413
27.0,80,0.1,21.5,0.022176387005484507
27.0,80,0.2,23.0,0.006351671321742732
27.0,80,0.30000000000000004,23.5,0.058906860474083965
27.0,80,0.4,24.0,0.05829591004416831
27.0,80,0.5,24.5,0.017433839885041342
27.0,80,0.6000000000000001,25.0,0.051555757326210205
27.0,80,0.7000000000000001,25.0,0.0044436244155617284
27.0,80,0.8,25.0,0.0529346214053711
27.0,80,0.9,25.5,0.05744122518156101
27.0,80,1.0,25.5,0.016704518253484287
27.0,80,1.1,32.0,1.3626300505902638
27.0,80,1.2000000000000002,18.0,1.7478353297019702
27.0,80,1.3,,inf
27.0,80,1.4000000000000001,,inf
27.0,80,1.5,,inf
27.0,80,1.6,,inf
27.0,85,0.0,21.0,0.040638907724713375
27.0,85,0.1,21.0,0.04063318226899436
27.0,85,0.2,23.0,0.0473108552604886
27.0,85,0.30000000000000004,23.5,0.01669251261154559
27.0,85,0.4,24.0,0.014792960418314793
27.0,85,0.5,24.5,0.027391897467032824
27.0,85,0.6000000000000001,24.5,0.04399724088759277
27.0,85,0.7000000000000001,25.0,0.04173984798232383
27.0,85,0.8,25.0,0.006751149007485013
27.0,85,0.9,25.0,0.04961958945518846
27.0,85,1.0,25.5,0.06428144776855356
27.0,85,1.1,32.0,1.293309563837125
27.0,85,1.2000000000000002,18.0,1.7177441490397873
27.0,85,1.3,,inf
27.0,85,1.4000000000000001,,inf
27.0,85,1.5,,inf
27.0,85,1.6,,inf
27.0,90,0.0,21.0,0.0043805093812759165
27.0,90,0.1,21.0,0.004374783925557165
27.0,90,0.2,22.5,0.020630422343445552
27.0,90,0.30000000000000004,23.5,0.025521835250992785
27.0,90,0.4,24.0,0.028709989207539772
27.0,90,0.5,24.0,0.06484088446353196
27.0,90,0.6000000000000001,24.5,0.0008284964644819258
27.0,90,0.7000000000000001,24.5,0.059805332069172275
27.0,90,0.8,25.0,0.03943232339040107
27.0,90,0.9,25.0,0.003436117057302378
27.0,90,1.0,25.0,0.046196614279428
27.0,90,1.1,32.0,1.223989077083986
27.0,90,1.2000000000000002,18.0,1.6876529683776045
27.0,90,1.3,,inf
27.0,90,1.4000000000000001,,inf
27.0,90,1.5,,inf
27.0,90,1.6,,inf
27.5,10,0.0,24.0,0.024073236970832013
27.5,10,0.1,24.5,0.009143078270814013
27.5,10,0.2,26.0,0.036166114866622245
27.5,10,0.30000000000000004,26.5,0.017064253150598684
27.5,10,0.4,27.0,0.046554823223646014
27.5,10,0.5,27.0,0.01003507727301519
27.5,10,0.6000000000000001,27.0,0.05644898943773425
27.5,10,0.7000000000000001,27.5,0.029954565065904583
27.5,10,0.8,27.5,6.942332234963848e-05
27.5,10,0.9,27.5,0.026813663682836716
27.5,10,1.0,27.5,0.06246523140237463
27.5,10,1.1,15.0,9.382691808728154
27.5,10,1.2000000000000002,16.0,24.803333430113806
27.5,10,1.3,,inf
27.5,10,1.4000000000000001,,inf
27.5,10,1.5,,inf
27.5,10,1.6,,inf
27.5,15,0.0,24.0,0.019429712655022024
27.5,15,0.1,24.0,0.018843488878726854
27.5,15,0.2,25.5,0.005729433955560798
27.5,15,0.30000000000000004,26.0,0.034830836999909805
27.5,15,0.4,26.5,0.012282505775181755
27.5,15,0.5,27.0,0.04194450788509355
27.5,15,0.6000000000000001,27.0,0.004469404279625765
27.5,15,0.7000000000000001,27.0,0.044086322260356185
27.5,15,0.8,27.5,0.05345452836356522
27.5,15,0.9,27.5,0.026710288003078408
27.5,15,1.0,27.5,0.008941279716459768
27.5,15,1.1,15.0,9.357829342068488
27.5,15,1.2000000000000002,16.0,24.829842474194244
27.5,15,1.3,,inf
27.5,15,1.4000000000000001,,inf
27.5,15,1.5,,inf
27.5,15,1.6,,inf
